"55";"Poster: Auditory feedback of contact state during object manipulation.";"2013";"Xiaoshu Zhou|Koichi Hirota";"0";"2016-07-28 09:36:39";"Poster: Auditory feedback of contact state during object manipulation. X Zhou, K Hirota -   Interfaces (3DUI), 2013 IEEE Symposium on, 2013 - ieeexplore.ieee.org. ABSTRACT This paper reports our preliminary investigation of substituting haptic  information in object manipulation with sound. A haptic sensation is considered to provide  information such as the area of contact on the hand, the intensity of pressure, and the  .."
"56";"Navigating in virtual environments with 360&deg; omnidirectional rendering.";"2013";"J&eacute;r&ocirc;me Ardouin|Anatole L&eacute;cuyer|Maud Marchal|&Eacute;ric Marchand";"0";"2012-12-31 23:00:00";NULL
"57";"Low-cost 3DUI using hand tracking and controllers.";"2013";"Kasper Hald";"5";"2016-10-03 20:56:50";"Low-cost 3DUI using hand tracking and controllers. K Hald - 3D User Interfaces (3DUI), 2013 IEEE Symposium on, 2013 - ieeexplore.ieee.org. ABSTRACT The goal of this project is create and evaluate a 3D user interface with  functionalities resembling the interface shown in Bruce Branit's short film, World Builder. This  paper describes an interface consisting of a Microsoft Kinect for hand tracking and  .."
"58";"Poster: A pilot study on stepwise 6-DoF manipulation of virtual 3D objects using smartphone in wearable augmented reality environment.";"2013";"Taejin Ha|Woontack Woo";"1";"2016-10-03 21:38:27";"Poster: A pilot study on stepwise 6-DoF manipulation of virtual 3D objects using smartphone in wearable augmented reality environment. T Ha, W Woo - 3D User Interfaces (3DUI), 2013 IEEE  , 2013 - ieeexplore.ieee.org. ABSTRACT In general, 6 degrees of freedom (OoF) manipulation of 3D virtual objects  requires cumbersome external tracking installations to localize and track the input device in  a normal wearable augmented reality (WAR) environment. In this paper, a smartphone- .."
"59";"The Wonderland Builder: Using storytelling to guide dream-like interaction.";"2013";"Camille Barot|Kevin Carpentier|Marie Collet|Andrea Cuella-Martin|Vincent Lanquepin|Mathilde Muller|Esteban Pasquier|Loic Picavet|Arthur Van Ceulen|Kevin Wagrez";"1";"2016-10-03 21:33:55";"The wonderland builder: Using storytelling to guide dream-like interaction. C Barot, K Carpentier, M Collet - 3D User Interfaces ( , 2013 - ieeexplore.ieee.org. ABSTRACT We present an immersive world building tool inspired by âAlice in Wonderlandâ,  in which dream-like interaction allows users to go beyond real-life possibilities. Our  approach has three main features. The first is the use of multimodal voice and hand input  .."
"60";"Touch &amp; Detach: Ungrouping and observation methods for complex virtual objects using an elastic metaphor.";"2013";"Mai Otsuki|Tsutomu Oshita|Asako Kimura|Fumihisa Shibata|Hideyuki Tamura";"0";"2012-12-31 23:00:00";NULL
"61";"Poster: Collaborative adjustment of selection areas for polygonal modelling.";"2013";"Adrien Girard|Yacine Bellik|Malika Auvray|Mehdi Ammi";"0";"2016-07-28 09:36:39";"Poster: Collaborative adjustment of selection areas for polygonal modelling. A Girard, Y Bellik, M Auvray - 3D User Interfaces (3DUI), , 2013 - ieeexplore.ieee.org. ABSTRACT Mutual awareness between users working in collaborative virtual environments  is an important factor for efficient collaboration. Several studies have reported that haptic  feedback improves performance in collaborative tasks. However, few researches have  .."
"62";"Poster: A three dimensional interface device by the wire tip position measurement using two linear image sensors and a rotary encoder.";"2013";"Jun Murayama|Yuta Wakui|Yukihiro Hirata|Makoto Sato|Tetsuya Harada";"0";"2016-07-28 09:36:49";"Poster: A three dimensional interface device by the wire tip position measurement using two linear image sensors and a rotary encoder. J Murayama, Y Wakui, Y Hirata, M Sato - 3D User Interfaces ( , 2013 - ieeexplore.ieee.org. ABSTRACT In this study, we propose a three-dimensional interface using a wire. This  interface obtains a three-dimensional position by the length and direction of the wire. The  length of the wire is measured by a rotary encoder, and the direction of the wire is  .."
"63";"SculptUp: A rapid, immersive 3D modeling environment.";"2013";"Kevin Ponto|Ross Tredinnick|Aaron Bartholomew|Carrie Roy|Dan Szafir|Daniel Greenheck|Joe Kohlmann";"5";"2016-10-03 22:04:46";"SculptUp: A rapid, immersive 3D modeling environment. K Ponto, R Tredinnick, A Bartholomew, C Roy, D Szafir - 3DUI, 2013 - researchgate.net. Modeling complex objects and effects in mainstream graphics applications is not an easy  task. Users often require months, or even years, to adapt to interfaces used in creating  compelling computer graphics. Consequently, novice users face an imposing barrier to  .."
"64";"Go'Then'Tag: A 3-D point cloud annotation technique.";"2014";"Manuel Veit|Antonio Capobianco";"6";"2016-10-03 20:57:43";"Go'Then'Tag: A 3-D point cloud annotation technique. M Veit, A Capobianco - 3D User Interfaces (3DUI), 2014 IEEE  , 2014 - ieeexplore.ieee.org. ABSTRACT Performing complex tasks within a 3-D virtual environment, such as labeling 3-D  point clouds, is still an ongoing research challenge. We propose Go'Then'Tag (GTT), a tool- set that helps users to edit complex 3-D data sets, and tag them at different levels. It allows  .."
"65";"Design and evaluation of mouse cursors in a stereoscopic desktop environment.";"2014";"Le&iuml;la Schemali|Elmar Eisemann";"8";"2016-10-03 21:05:09";"Design and evaluation of mouse cursors in a stereoscopic desktop environment. L Schemali, E Eisemann - 3D User Interfaces (3DUI), 2014  , 2014 - ieeexplore.ieee.org. ABSTRACT In a standard desktop environment a mouse has proven to be an effi cient  interaction device. However, when working with stereoscopic content, the shape and  behavior of a standard 2D mouse cursor is not suitable, as depth conflicts between the  .."
"66";"A comparison of different methods for reducing the unintended positional drift accompanying walking-in-place locomotion.";"2014";"Niels Christian Nilsson|Stefania Serafin|Rolf Nordahl";"1";"2016-10-03 21:37:22";"A comparison of different methods for reducing the unintended positional drift accompanying walking-in-place locomotion. NC Nilsson, S Serafin, R Nordahl - 3D User Interfaces (3DUI),  , 2014 - ieeexplore.ieee.org. ABSTRACT If Walking-in-place (WIP) techniques are to be considered a useful way of  facilitating virtual locomotion, it is crucial that the user remains stationary with respect to the  physical environment. However, it has recently been documented that WIP locmotion may  .."
"67";"Stretch 'n' cut: Method for observing and ungrouping complex virtual objects in 3D space using elastic band metaphor.";"2014";"Mai Otsuki|Asako Kimura|Fumihisa Shibata|Hideyuki Tamura";"1";"2016-10-03 21:36:06";"Stretch 'n'cut: Method for observing and ungrouping complex virtual objects in 3D space using elastic band metaphor. M Otsuki, A Kimura, F Shibata - 3D User Interfaces ( , 2014 - ieeexplore.ieee.org. ABSTRACT We propose a system which realizes gesture-based separation, and the  observation of a group of parts from complex virtual objects in 3D space. One practical  application of our system is for training purposes such as learning the structures of  .."
"68";"Poster: Bimanual design of deformable objects thanks to the multi-tool visual metaphor.";"2014";"Morgan Le Ch&eacute;n&eacute;chal|Maud Marchal|Bruno Arnaldi";"1";"2016-10-03 21:38:05";"Poster: Bimanual design of deformable objects thanks to the multi-tool visual metaphor. M Le ChÃ©nÃ©chal, M Marchal - 3D User Interfaces (3DUI) , 2014 - ieeexplore.ieee.org. ABSTRACT In this paper, we introduce a novel visual interaction paradigm called theâ Multi- toolâ dedicated to the design of virtual deformable objects. Our approach proposes an  interaction multi-tool metaphor that enables various types of interaction with deformable  .."
"69";"Feet movement in desktop 3D interaction.";"2014";"Adalberto Lafcadio Simeone|Eduardo Velloso|Jason Alexander|Hans Gellersen";"16";"2016-10-03 21:12:34";"Feet movement in desktop 3D interaction. AL Simeone, E Velloso, J Alexander - 3D User Interfaces ( , 2014 - ieeexplore.ieee.org. ABSTRACT In this paper we present an exploratory work on the use of foot movements to  support fundamental 3D interaction tasks. Depth cameras such as the Microsoft Kinect are  now able to track users' motion unobtrusively, making it possible to draw on the spatial  .."
"70";"Evaluating dynamic-adjustment of stereo view parameters in a multi-scale virtual environment.";"2014";"Isaac Cho|Jialei Li|Zachary Wartell";"2";"2016-10-03 21:41:43";"Evaluating dynamic-adjustment of stereo view parameters in a multi-scale virtual environment. I Cho, J Li, Z Wartell - 3D User Interfaces (3DUI), 2014 IEEE  , 2014 - ieeexplore.ieee.org. ABSTRACT Dynamic view parameter adjustment can reduce visual fatigue issues in stereo  displays. In a multi-scale virtual environment, which has geometric details ranging over  several orders of magnitude, these adjustments are particularly important. We evaluate  .."
"71";"An evaluation of a smart-phone-based menu system for immersive virtual environments.";"2014";"Sascha Gebhardt|Sebastian Pick|Thomas Oster|Bernd Hentschel|Torsten Kuhlen";"8";"2016-10-03 21:03:42";"An evaluation of a smart-phone-based menu system for immersive virtual environments. S Gebhardt, S Pick, T Oster - 3D User Interfaces ( , 2014 - ieeexplore.ieee.org. ABSTRACT System control is a crucial task for many virtual reality applications and can be  realized in a broad variety of ways, whereat the most common way is the use of graphical  menus. These are often implemented as part of the virtual environment, but can also be  .."
"72";"Poster: Guided tour creation in immersive virtual environments.";"2014";"Sebastian Pick|Andrea B&ouml;nsch|Irene Tedjo-Palczynski|Bernd Hentschel|Torsten Kuhlen";"0";"2016-07-28 09:36:39";"Poster: Guided tour creation in immersive virtual environments. S Pick, A BÃ¶nsch, I Tedjo-Palczynski - 3D User Interfaces ( , 2014 - ieeexplore.ieee.org. ABSTRACT Guided tours have been found to be a good approach to introducing users to  previously unknown virtual environments and to allowing them access to relevant points of  interest. Two important tasks during the creation of guided tours are the definition of views  .."
"73";"Poster: Investigating viewpoint visualizations for click &amp; go navigation.";"2014";"Benjamin Nuernberger|Steffen Gauglitz|Tobias H&ouml;llerer|Matthew Turk";"1";"2016-10-03 22:04:24";"Poster: Investigating viewpoint visualizations for click &amp; go navigation. B Nuernberger, S Gauglitz, T HÃ¶llerer - 3D User Interfaces ( , 2014 - ieeexplore.ieee.org. ABSTRACT We present an investigation of viewpoint visualizations for âClick & Goâ 3D  navigation interfaces based on a pre-populated set of viewpoints. These scenarios often  occur in 3D navigation systems that are based on sets of photos and possibly an  .."
"74";"Poster: Integration of a haptic rendering algorithm based on voxelized and point-sampled structures into the physics engine Bullet.";"2014";"Mikel Sagardia|Theodoros Stouraitis|Joao Lopes e Silva";"1";"2016-10-03 21:33:33";"Poster: Integration of a haptic rendering algorithm based on voxelized and point-sampled structures into the physics engine Bullet. M Sagardia, T Stouraitis - 3D User Interfaces (3DUI),  , 2014 - ieeexplore.ieee.org. ABSTRACT We present the evaluation of a haptic rendering algorithm based on the Voxmap- Pointshell algorithm which was integrated in the physics engine Bullet. Our algorithm uses  voxelized distance fields and multi-resolution point-sampled representations and it is able  .."
